input,output,task,file
"[[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0, 0]]","[[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0]]",1d_hollow,1d_hollow_6.json
"[[0, 0, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0]]","[[0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0]]",1d_hollow,1d_hollow_6.json
"[[0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0]]",1d_hollow,1d_hollow_6.json
"[[0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 4, 4, 4, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 4, 0]]",1d_hollow,1d_hollow_5.json
"[[0, 6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0]]","[[0, 6, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0]]",1d_hollow,1d_hollow_5.json
"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 8, 8, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 8, 0]]",1d_hollow,1d_hollow_5.json
"[[0, 0, 0, 0, 0, 0, 0, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1d_hollow,1d_hollow_31.json
"[[0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0]]","[[0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]]",1d_hollow,1d_hollow_31.json
"[[0, 0, 0, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0]]","[[0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0]]",1d_hollow,1d_hollow_31.json
"[[7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1d_hollow,1d_hollow_35.json
"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0]]",1d_hollow,1d_hollow_35.json
"[[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]]","[[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]]",1d_hollow,1d_hollow_35.json
"[[0, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0]]","[[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]]",1d_hollow,1d_hollow_8.json
"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 7, 7, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 7, 0, 0, 0, 0, 0]]",1d_hollow,1d_hollow_8.json
"[[0, 0, 0, 0, 0, 0, 4, 4, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1d_hollow,1d_hollow_8.json
"[[0, 5, 5, 5, 5, 0, 0, 0, 0, 0]]","[[0, 5, 0, 0, 5, 0, 0, 0, 0, 0]]",1d_hollow,1d_hollow_49.json
"[[0, 0, 3, 3, 3, 3, 0, 0, 0, 0]]","[[0, 0, 3, 0, 0, 3, 0, 0, 0, 0]]",1d_hollow,1d_hollow_49.json
"[[7, 7, 7, 7, 7, 0, 0, 0, 0, 0]]","[[7, 0, 0, 0, 7, 0, 0, 0, 0, 0]]",1d_hollow,1d_hollow_49.json
"[[0, 0, 2, 2, 2, 2, 2, 2, 0, 0, 0]]","[[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0]]",1d_hollow,1d_hollow_43.json
"[[0, 0, 0, 0, 3, 3, 3, 3, 3, 0, 0]]","[[0, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0]]",1d_hollow,1d_hollow_43.json
"[[2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0]]","[[2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]]",1d_hollow,1d_hollow_43.json
"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1d_hollow,1d_hollow_26.json
"[[0, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0]]","[[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]]",1d_hollow,1d_hollow_26.json
"[[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1d_hollow,1d_hollow_26.json
"[[0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1d_hollow,1d_hollow_7.json
"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]]",1d_hollow,1d_hollow_7.json
"[[0, 0, 0, 0, 7, 7, 7, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1d_hollow,1d_hollow_7.json
"[[0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0]]","[[0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0]]",1d_hollow,1d_hollow_2.json
"[[0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0, 0]]","[[0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0]]",1d_hollow,1d_hollow_2.json
"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 6, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 0, 0]]",1d_hollow,1d_hollow_2.json
"[[0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0]]","[[0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0]]",1d_hollow,1d_hollow_34.json
"[[0, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0, 0]]","[[0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0]]",1d_hollow,1d_hollow_34.json
"[[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0]]","[[2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]]",1d_hollow,1d_hollow_34.json
"[[0, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0]]",1d_hollow,1d_hollow_14.json
"[[0, 0, 3, 3, 3, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 3, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1d_hollow,1d_hollow_14.json
"[[0, 0, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0]]",1d_hollow,1d_hollow_14.json
"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]]",1d_hollow,1d_hollow_27.json
"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 7, 7, 7, 7, 7, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 7, 0, 0]]",1d_hollow,1d_hollow_27.json
"[[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1d_hollow,1d_hollow_27.json
"[[0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]]",1d_hollow,1d_hollow_10.json
"[[7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0, 0, 0, 0, 0, 0, 0]]","[[7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0]]",1d_hollow,1d_hollow_10.json
"[[0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]]",1d_hollow,1d_hollow_10.json
"[[0, 0, 0, 5, 5, 5, 0, 0, 0]]","[[0, 0, 0, 5, 0, 5, 0, 0, 0]]",1d_hollow,1d_hollow_28.json
"[[3, 3, 3, 3, 0, 0, 0, 0, 0]]","[[3, 0, 0, 3, 0, 0, 0, 0, 0]]",1d_hollow,1d_hollow_28.json
"[[0, 0, 6, 6, 6, 6, 6, 0, 0]]","[[0, 0, 6, 0, 0, 0, 6, 0, 0]]",1d_hollow,1d_hollow_28.json
"[[0, 8, 8, 8, 8, 8, 8, 8, 0, 0, 0, 0]]","[[0, 8, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0]]",1d_hollow,1d_hollow_23.json
"[[0, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0]]","[[0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]]",1d_hollow,1d_hollow_23.json
"[[0, 0, 0, 4, 4, 4, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0]]",1d_hollow,1d_hollow_23.json
"[[0, 0, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0, 0, 0, 0]]","[[0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0]]",1d_hollow,1d_hollow_0.json
"[[0, 0, 0, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0]]","[[0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0]]",1d_hollow,1d_hollow_0.json
"[[0, 0, 0, 0, 0, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0]]",1d_hollow,1d_hollow_0.json
"[[0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]]",1d_hollow,1d_hollow_3.json
"[[0, 0, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0]]","[[0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0]]",1d_hollow,1d_hollow_3.json
"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]]",1d_hollow,1d_hollow_3.json
"[[5, 5, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0, 0, 0]]","[[5, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0]]",1d_hollow,1d_hollow_33.json
"[[0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 0, 0]]","[[0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5, 0, 0]]",1d_hollow,1d_hollow_33.json
"[[0, 0, 0, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 6, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0]]",1d_hollow,1d_hollow_33.json
"[[0, 2, 2, 2, 2, 0, 0, 0, 0, 0]]","[[0, 2, 0, 0, 2, 0, 0, 0, 0, 0]]",1d_hollow,1d_hollow_44.json
"[[4, 4, 4, 0, 0, 0, 0, 0, 0, 0]]","[[4, 0, 4, 0, 0, 0, 0, 0, 0, 0]]",1d_hollow,1d_hollow_44.json
"[[0, 0, 0, 0, 0, 0, 7, 7, 7, 0]]","[[0, 0, 0, 0, 0, 0, 7, 0, 7, 0]]",1d_hollow,1d_hollow_44.json
"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 7, 7, 7, 7, 7, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 7, 0]]",1d_hollow,1d_hollow_13.json
"[[0, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0, 0, 0, 0, 0]]","[[0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0]]",1d_hollow,1d_hollow_13.json
"[[8, 8, 8, 8, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[8, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1d_hollow,1d_hollow_13.json
"[[0, 0, 0, 0, 4, 4, 4, 4, 4, 0, 0, 0, 0]]","[[0, 0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0]]",1d_hollow,1d_hollow_36.json
"[[0, 0, 0, 0, 8, 8, 8, 8, 8, 8, 0, 0, 0]]","[[0, 0, 0, 0, 8, 0, 0, 0, 0, 8, 0, 0, 0]]",1d_hollow,1d_hollow_36.json
"[[0, 0, 0, 0, 0, 0, 0, 8, 8, 8, 8, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 8, 0, 0]]",1d_hollow,1d_hollow_36.json
"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]]",1d_hollow,1d_hollow_40.json
"[[0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0]]",1d_hollow,1d_hollow_40.json
"[[0, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0]]",1d_hollow,1d_hollow_40.json
"[[0, 0, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1d_hollow,1d_hollow_24.json
"[[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0]]","[[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]]",1d_hollow,1d_hollow_24.json
"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 6, 6, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 6, 0, 0, 0, 0, 0]]",1d_hollow,1d_hollow_24.json
"[[0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0]]","[[0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0]]",1d_hollow,1d_hollow_45.json
"[[0, 0, 0, 0, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0]]",1d_hollow,1d_hollow_45.json
"[[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1d_hollow,1d_hollow_45.json
"[[0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0]]",1d_hollow,1d_hollow_38.json
"[[0, 0, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0]]","[[0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0]]",1d_hollow,1d_hollow_38.json
"[[0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0]]",1d_hollow,1d_hollow_38.json
"[[0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0]]","[[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]]",1d_hollow,1d_hollow_41.json
"[[0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1d_hollow,1d_hollow_41.json
"[[0, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 0, 0, 0]]","[[0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0]]",1d_hollow,1d_hollow_41.json
"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0]]",1d_hollow,1d_hollow_21.json
"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3, 0]]",1d_hollow,1d_hollow_21.json
"[[0, 0, 7, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1d_hollow,1d_hollow_21.json
"[[0, 5, 5, 5, 5, 5, 0, 0, 0, 0]]","[[0, 5, 0, 0, 0, 5, 0, 0, 0, 0]]",1d_hollow,1d_hollow_42.json
"[[0, 4, 4, 4, 4, 0, 0, 0, 0, 0]]","[[0, 4, 0, 0, 4, 0, 0, 0, 0, 0]]",1d_hollow,1d_hollow_42.json
"[[5, 5, 5, 5, 5, 5, 0, 0, 0, 0]]","[[5, 0, 0, 0, 0, 5, 0, 0, 0, 0]]",1d_hollow,1d_hollow_42.json
"[[0, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0]]","[[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]]",1d_hollow,1d_hollow_17.json
"[[0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0]]","[[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]]",1d_hollow,1d_hollow_17.json
"[[0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0]]",1d_hollow,1d_hollow_17.json
"[[0, 0, 1, 1, 1, 0, 9, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 9, 0, 1, 1, 1, 0, 0]]",1d_mirror,1d_mirror_21.json
"[[0, 6, 6, 6, 0, 9, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 9, 0, 6, 6, 6, 0, 0, 0]]",1d_mirror,1d_mirror_21.json
"[[0, 0, 0, 5, 5, 5, 0, 9, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 9, 0, 5, 5, 5, 0]]",1d_mirror,1d_mirror_21.json
"[[0, 0, 0, 0, 7, 7, 7, 7, 7, 0, 9, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 7, 7, 7, 7, 7, 0]]",1d_mirror,1d_mirror_44.json
"[[0, 3, 3, 3, 3, 3, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 9, 0, 3, 3, 3, 3, 3, 0, 0, 0, 0]]",1d_mirror,1d_mirror_44.json
"[[0, 3, 3, 3, 3, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 3, 3, 3, 3, 0, 0, 0, 0]]",1d_mirror,1d_mirror_44.json
"[[0, 0, 1, 1, 1, 1, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 1, 1, 1, 1, 0, 0]]",1d_mirror,1d_mirror_29.json
"[[0, 7, 7, 7, 7, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 7, 7, 7, 7, 0, 0, 0]]",1d_mirror,1d_mirror_29.json
"[[1, 1, 1, 1, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 9, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]]",1d_mirror,1d_mirror_29.json
